Var1,Var2,Var3,Var4,Var5,Var6
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1674,978,191,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1861,1646,183,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1730,0,250,141,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1864,180,180,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1854,842,190,293,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1789,376,185,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1613,1196,202,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1938,1875,153,69,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1993,11,199,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,20818,292,211,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2074,1727,176,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2070,625,199,215,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2209,323,230,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2262,0,138,48,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2318,9578,221,230,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2341,0,211,139,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2448,1581,144,246,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2450,842,142,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2344,1163,210,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2520,1407,72,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2546,89,46,154,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,264,188,231,150,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,131,513,218,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,602,98,211,243,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1124,29,234,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2023,3,205,127,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2370,127,182,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2257,127,191,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1799,237,198,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2179,753,208,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2146,1035,218,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2111,1457,159,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1063,201,210,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,-5,730,250,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1,1367,185,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,426,1542,185,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,673,1633,192,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,751,971,214,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1131,857,204,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1426,1269,204,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1101,1305,185,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1186,1370,172,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1760,1256,185,218,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1647,1457,214,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1407,1782,217,163,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1543,1733,182,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1575,1600,198,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2172,1753,198,172,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,2276,1704,198,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3096.JPG,1332,438,198,215,infected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1,1055,192,2135,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,0,1802,170,142,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,15,134,216,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,32,0,164,58,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1,6522,182,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,51,803,273,221,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,300,1299,218,2105,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1506,218,214,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,69,1403,230,219,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,167,1171,190,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,196,1734,214,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,316,1143,201,141,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,326,0,175,61,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,368,1594,217,1812,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,355,956,217,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,305,721,2341,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,527,275,149,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,582,1392,196,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,543,1688,206,228,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,527,850,240,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,666,0,195,116,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,565,325,231,237,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,646,1070,194,232,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,757,975,190,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,8389,2696,218,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,761,727,217,229,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,840,1231,217,241,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,8389,1547,205,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,861,1751,180,173,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,870,0,129,129,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,875,491,192,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,904,3,213,216,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,947,925,217,221,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1087,1575,221,200,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1134,743,2078,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1062,16,176,230,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1271,1170,200,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1387,1214,188,200,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1346,609,206,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1220,234,202,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1395,0,135,70,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1463,796,184,203,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1483,1209,199,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1604,1535,171,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1572,581,188,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1570,221,216,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1799,23,165,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1649,1745,182,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1708,171,247,230,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1658,1036,241,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1788,1387,164,247,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1786,1247,215,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1853,365,168,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1947,0,232,116,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1943,678,203,1801,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1917,1058,200,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2075,1347,145,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2133,0,213,108,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2166,1318,2274,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2283,1652,222,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2308,59,205,221,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2401,328,191,1953,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2385,549,207,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2286,793,208,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2449,1048,143,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,261,179,224,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,300,299,198,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,358,403,188,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,673,419,211,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,819,214,214,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1043,568,192,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1046,331,185,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1358,276,198,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1598,451,201,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1614,653,179,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1348,695,185,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1257,883,214,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,40,497,188,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,79,419,214,172,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2143,893,175,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2127,721,208,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1942,987,201,143,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2085,1652,233,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2237,1775,195,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1079,1214,217,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1053,1415,191,166,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1371,1435,198,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1527,1487,178,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,534,1285,191,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,264,1506,211,172,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,585,951,176,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1157,662,181,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1997,841,221,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,2263,948,195,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3104.JPG,1254,406,185,217,infected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,0,0,115,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,202,153,201,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1,558,195,2219,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,13,1028,1821,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,20,1388,229,248,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,195,12873,221,225,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1,1759,88,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,21,266,286,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1,845,180,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,225,1720,179,1885,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,196,604,2081,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,231,0,106,34,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1,1171,214,231,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,267,904,272,222,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,314,432,209,266,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,414,1074,178,213,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,474,1749,218,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,336,14,226,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,485,0,168,51,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,503,1334,167,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,514,537,1843,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,487,823,214,180,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,537,909,204,225,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,566,1594,201,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,589,338,199,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,656,563,253,215,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,641,1737,244,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,751,996,188,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,685,0,201,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,742,144,211,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,830,1836,174,108,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,806,763,184,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,858,13404,2112,225,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,872,17,190,149,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,911,564,193,247,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,10109,1655,170,200,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1017,105,160,167,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1010,905,214,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,858,354,205,2103,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1188,171,178,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1194,1110,212,2235,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1176,910,125,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1205,1512,237,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1302,118,208,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1336,983,180,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1119,1334,216,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1351,766,214,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1383,0,170,209,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1461,889,208,154,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1445,1,190,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1390,302,206,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1550,17102,197,1885,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1458,1035,250,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1484,1339,162,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1731,1792,174,153,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1571,1142,179,2043,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1580,555,125,253,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1637,945,184,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1686,1376,240,231,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1658,385,176,173,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,12769,1704,182,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1636,1,1764,58,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1793,185,217,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1793,0,230,155,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1744,438,186,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1893,858,241,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1780,633,204,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1929,1597,170,2057,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1913,609,217,1827,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1939,1089,230,243,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2093,950,190,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2075,1423,221,229,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2098,1214,186,2223,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2094,0,260,123,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2226,823,185,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2246,1093,2115,163,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2218,1489,201,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2165,124,264,233,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2259,325,160,225,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2323,639,181,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2307,1254,261,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2372,0,220,122,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2428,791,164,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2466,332,126,236,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2472,537,120,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2468,1734,124,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2437,849,155,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2507,68,85,240,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,300,279,211,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,566,240,214,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,465,94,218,215,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1699,46,230,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1614,240,266,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1082,455,172,240,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,981,685,179,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,105,1733,182,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,611,1347,163,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,949,1616,175,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,790,1574,188,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,767,1266,182,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,848,1110,176,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1205,695,185,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1335,571,201,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1205,1662,166,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,949,1068,182,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1212,1354,233,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1348,1272,208,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1708,1590,205,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1637,558,146,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,2023,678,169,156,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,1598,1230,214,218,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3107.JPG,280,1354,192,214,infected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,0,390,156,219,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,0,636,135,261,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,0,889,159,157,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,108,1155,228,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,0,0,126,123,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,0,875,131,77,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1,1269,221,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,58,103,202,293,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,63,1564,197,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,215,990,230,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,225,365,202,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,267,16717,185,2141,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,255,714,176,133,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,300,1282,178,176,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,311,511,193,262,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,264,1451,227,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,388,1084,166,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,411,936,152,180,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,416,695,231,226,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,380,23,189,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,442,203,228,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,478,1701,172,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,548,373,186,165,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,475,1374,169,167,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,631,4214,193,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,648,860,245,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,632,1124,196,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,641,1335,192,216,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,858,1245,186,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,8389,1824,200,120,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,885,1,194,178,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,952,2439,204,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,985,650,178,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,939,9963,205,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1067,1400,187,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1140,673,212,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,809,1463,169,176,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1204,826,202,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1202,140,195,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,11862,998,223,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1072,1,208,81,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1138,288,219,221,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1269,1690,172,144,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1280,1782,181,162,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,12343,0,224,87,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1403,802,188,176,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,13935,967,217,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1432,1737,194,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1399,2626,2247,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1545,1,196,133,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1557,1844,167,100,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1615,1659,187,251,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3110.JPG,1646,1388,198,224,uninfected_cell
